Date,Open,High,Low,Close,Volume,Adj Close
2015-01-01,17.76005,17.76005,17.76005,17.76005,000,15.79929
2014-12-31,17.79998,17.82,17.69999,17.76005,4477900,15.79929
2014-12-30,18.04,18.04,17.69999,17.77996,6459700,15.817
2014-12-29,17.66006,17.96003,17.60,17.89997,7853300,15.92376
2014-12-26,17.57998,17.57998,17.57998,17.57998,000,15.6391
2014-12-25,17.57998,17.57998,17.57998,17.57998,000,15.6391
2014-12-24,17.38,17.60,17.25999,17.57998,2870800,15.6391
2014-12-23,17.52003,17.55996,17.23997,17.25999,5801000,15.35443
2014-12-22,17.38,17.47999,17.23997,17.40002,8740000,15.479
2014-12-19,17.28001,17.47999,17.11996,17.25999,11583300,15.35443
2014-12-18,17.08003,17.21995,17.06001,17.10005,13627200,15.21215
2014-12-17,17.50001,17.50001,17.10005,17.13998,11990700,15.24767
2014-12-16,17.38,17.53994,17.30003,17.32005,9011300,15.40786
2014-12-15,17.57998,17.57998,17.30003,17.45997,7714300,15.53234
2014-12-12,17.76005,17.79998,17.55996,17.60,6507900,15.65691
2014-12-11,17.60,17.84002,17.52003,17.76005,8748300,15.79929
2014-12-10,17.89997,17.91999,17.69999,17.69999,12370700,15.74586
2014-12-09,17.67997,17.88006,17.64004,17.86004,8006600,15.88824
2014-12-08,17.84002,17.94001,17.74003,17.76005,6658200,15.79929
2014-12-05,17.74003,17.99996,17.74003,17.94001,8971100,15.95938
2014-12-04,18.01998,18.01998,17.72001,17.76005,10117800,15.79929
2014-12-03,18.30004,18.30004,17.82,17.86004,11661200,15.88824
2014-12-02,17.88006,18.16001,17.74003,18.11997,13841300,16.11947
2014-12-01,18.20005,18.35999,17.76005,17.77996,19108800,15.817
2014-11-28,18.52004,18.65996,18.33997,18.38001,7502400,16.3508
2014-11-27,18.79999,18.79999,18.50002,18.53995,5917900,16.49308
2014-11-26,18.87996,18.87996,18.65996,18.82001,10293900,16.74222
2014-11-25,18.65996,18.86005,18.65996,18.82001,8342500,16.74222
2014-11-24,18.89998,18.89998,18.70,18.74004,10683100,16.67108
2014-11-21,18.50002,18.76006,18.32006,18.74004,9507000,16.67108
2014-11-20,18.55997,18.57999,18.26,18.33997,8560400,16.31518
2014-11-19,18.38001,18.41994,18.16001,18.21996,7511300,16.20842
2014-11-18,18.79999,18.89998,18.32006,18.35999,9708700,16.33299
2014-11-17,18.79999,18.79999,18.60001,18.72002,8328900,16.65327
2014-11-14,18.50002,18.77997,18.45998,18.74004,10460200,16.67108
2014-11-13,18.40003,18.50002,18.38001,18.50002,6740100,16.45756
2014-11-12,18.38001,18.41994,18.26,18.41994,6830900,16.38632
2014-11-11,18.33997,18.38001,18.20005,18.30004,17640200,16.27966
2014-11-10,18.30004,18.40003,18.20005,18.33997,10217200,16.31518
2014-11-07,18.23998,18.23998,18.06002,18.20005,5928400,16.19071
2014-11-06,18.21996,18.23998,18.16001,18.21996,5555000,16.20842
2014-11-05,18.11997,18.20005,18.06002,18.16001,6728800,16.15509
2014-11-04,18.20005,18.20005,18.01998,18.11997,11145600,16.11947
2014-11-03,18.20005,18.20005,18.06002,18.18003,8630300,16.1729
2014-10-31,18.08004,18.09995,17.86004,18.09995,13480100,16.10166
2014-10-30,18.09995,18.09995,17.91999,17.97994,8054600,15.9949
2014-10-29,17.99996,18.09995,17.82,17.96003,13986700,15.97719
2014-10-28,17.88006,17.99996,17.72001,17.99996,8688300,16.01271
2014-10-27,18.09995,18.09995,17.76005,17.82,3792300,15.85262
2014-10-24,17.88006,17.96003,17.79998,17.96003,3243700,15.97719
2014-10-23,17.97994,17.97994,17.77996,17.96003,3735000,15.97719
2014-10-22,17.96003,17.99996,17.76005,17.97994,8389100,15.9949
2014-10-21,17.84002,17.96003,17.72001,17.86004,7987900,15.88824
2014-10-20,17.79998,17.96003,17.74003,17.77996,9633600,15.817
2014-10-17,17.96003,17.96003,17.64004,17.69999,10457300,15.74586
2014-10-16,17.94001,17.99996,17.82,17.88006,14470300,15.90605
2014-10-15,18.09995,18.09995,17.77996,17.94001,13625900,15.95938
2014-10-14,17.76005,17.99996,17.69999,17.88006,15675500,15.90605
2014-10-13,17.60,17.76005,17.42004,17.72001,8989600,15.76367
2014-10-10,17.40002,17.53994,17.35998,17.52003,16750600,15.58576
2014-10-09,17.82,17.89997,17.30003,17.55996,16730700,15.62129
2014-10-08,16.99995,17.25999,16.91998,16.98004,14883200,15.10539
2014-10-07,16.91998,17.01997,16.84001,16.96002,16194100,15.08758
2014-10-06,16.72,17.08003,16.72,17.01997,11260300,15.14091
2014-10-03,16.50,17.03999,16.50,16.88005,19200200,15.01644
2014-10-02,16.84001,16.84001,16.84001,16.84001,000,14.98082
2014-10-01,16.84001,16.84001,16.84001,16.84001,000,14.98082
2014-09-30,17.20004,17.20004,16.77995,16.84001,17944800,14.98082
2014-09-29,17.30003,17.30003,16.99995,17.01997,13952100,15.14091
2014-09-26,17.55996,17.66006,17.40002,17.45997,5778000,15.53234
2014-09-25,17.79998,17.79998,17.42004,17.50001,9644500,15.56795
2014-09-24,17.45997,17.60,17.33996,17.57998,10162100,15.6391
2014-09-23,17.28001,17.47999,17.23997,17.28001,9142400,15.37224
2014-09-22,16.99995,17.50001,16.99995,17.28001,9137100,15.37224
2014-09-19,17.60,17.64004,17.28001,17.32005,13151600,15.40786
2014-09-18,17.69999,17.76005,17.50001,17.52003,5540700,15.58576
2014-09-17,17.69999,17.86004,17.57998,17.69999,10130600,15.74586
2014-09-16,17.60,17.64004,17.50001,17.52003,5776200,15.58576
2014-09-15,17.72001,17.79998,17.60,17.60,8751900,15.53948
2014-09-12,17.74003,17.79998,17.69999,17.72001,6208500,15.64544
2014-09-11,17.91999,17.91999,17.72001,17.76005,5448200,15.68079
2014-09-10,17.82,17.96003,17.74003,17.76005,10044800,15.68079
2014-09-09,17.99996,17.99996,17.99996,17.99996,000,15.89261
2014-09-08,18.01998,18.04,17.91999,17.99996,3683900,15.89261
2014-09-05,18.28002,18.28002,17.96003,17.97994,5229700,15.87494
2014-09-04,18.16001,18.23998,17.89997,18.21996,6615200,16.08686
2014-09-03,17.89997,18.20005,17.82,18.20005,10779300,16.06928
2014-09-02,17.77996,18.01998,17.76005,17.99996,8543800,15.89261
2014-09-01,17.62002,17.97994,17.60,17.66006,5339000,15.59251
2014-08-29,17.79998,17.84002,17.55996,17.57998,12705300,15.5218
