Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,31.20,31.90,31.00,31.65,13519100,31.383
2015-03-30,30.30,31.25,29.65,30.95,12966500,30.689
2015-03-27,29.70,30.00,29.40,29.60,4542400,29.351
2015-03-26,30.25,30.35,29.75,29.75,3511600,29.499
2015-03-25,29.85,30.35,29.35,30.00,5900200,29.747
2015-03-24,29.70,29.70,29.30,29.50,5918600,29.251
2015-03-23,30.40,30.40,28.80,29.25,4714900,29.004
2015-03-20,30.40,30.50,29.35,29.70,9720000,29.45
2015-03-19,29.00,29.70,28.80,29.55,8549000,29.301
2015-03-18,28.75,28.95,28.50,28.75,6592800,28.508
2015-03-17,28.45,28.85,28.30,28.60,6465300,28.359
2015-03-16,27.60,28.45,27.45,28.30,7182700,28.062
2015-03-13,27.30,27.50,27.00,27.40,4525600,27.169
2015-03-12,27.25,27.45,27.05,27.20,2284100,26.971
2015-03-11,27.10,27.35,26.95,27.10,4538700,26.872
2015-03-10,27.30,27.50,26.95,27.15,3305400,26.921
2015-03-09,27.20,27.55,26.90,27.30,3970800,27.07
2015-03-06,27.70,27.75,27.30,27.50,2876600,27.268
2015-03-05,27.00,27.60,26.95,27.50,6073400,27.268
2015-03-04,27.20,27.55,26.60,27.30,6651100,27.07
2015-03-03,27.20,27.20,26.65,26.90,6165900,26.673
2015-03-02,27.65,27.70,26.50,26.90,7265100,26.673
2015-02-27,27.60,27.60,27.10,27.15,4314300,26.921
2015-02-26,27.60,27.85,27.20,27.35,7302400,27.12
2015-02-25,27.95,27.95,27.50,27.80,3602500,27.566
2015-02-24,27.95,27.95,27.45,27.45,2789400,27.219
2015-02-23,28.70,28.70,27.35,27.75,3115900,27.516
2015-02-20,27.45,27.45,27.45,27.45,000,27.219
2015-02-19,27.45,27.45,27.45,27.45,000,27.219
2015-02-18,27.45,27.65,27.25,27.45,1374800,27.219
2015-02-17,27.35,27.50,27.15,27.30,3765200,27.07
2015-02-16,27.50,27.50,27.05,27.35,4800600,27.12
2015-02-13,27.35,27.35,26.80,27.10,9077800,26.872
2015-02-12,26.60,27.20,26.30,26.80,6068900,26.574
2015-02-11,27.50,27.85,26.45,26.60,6954200,26.376
2015-02-10,26.60,27.50,26.60,27.35,3394500,27.12
2015-02-09,27.50,27.60,26.60,26.60,5482000,26.376
2015-02-06,27.90,28.25,27.25,27.50,4383000,27.268
2015-02-05,27.90,28.10,26.70,27.25,8279500,27.02
2015-02-04,28.50,28.60,27.85,27.90,4920200,27.665
2015-02-03,28.40,28.40,27.90,28.00,2231800,27.764
2015-02-02,28.00,28.50,27.80,28.05,4963200,27.814
2015-01-30,28.90,28.90,28.30,28.35,3359600,28.111
2015-01-29,28.80,29.10,28.20,28.40,3534900,28.161
2015-01-28,28.70,29.35,28.60,28.75,3151000,28.508
2015-01-27,29.30,29.60,28.45,28.65,6892800,28.409
2015-01-26,29.55,29.75,29.10,29.55,6454300,29.301
2015-01-23,29.15,29.50,28.65,29.10,7480900,28.855
2015-01-22,28.55,29.55,28.50,28.70,6840300,28.458
2015-01-21,28.35,29.30,28.20,28.70,5433300,28.458
2015-01-20,27.90,28.70,27.75,28.15,3496700,27.913
2015-01-19,29.25,29.25,27.30,27.60,8223700,27.368
2015-01-16,29.25,29.65,28.95,29.35,9369600,29.103
2015-01-15,29.85,29.85,28.95,29.25,5003400,29.004
2015-01-14,29.95,29.95,29.05,29.30,6858400,29.053
2015-01-13,29.75,29.85,29.50,29.80,2898200,29.549
2015-01-12,29.50,29.80,28.60,29.50,4053800,29.251
2015-01-09,28.90,30.25,28.60,29.55,14869100,29.301
2015-01-08,27.80,28.65,27.60,28.40,11089300,28.161
2015-01-07,27.30,27.55,27.00,27.45,3678500,27.219
2015-01-06,27.80,27.80,27.05,27.15,2875900,26.921
2015-01-05,27.20,27.55,27.05,27.45,2373300,27.219
2015-01-02,27.70,27.70,27.05,27.35,2817900,27.12
2015-01-01,27.45,27.45,27.45,27.45,000,27.219
