Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,19.80,20.30,18.70,18.88,60456900,18.62
2015-03-30,18.22,19.66,18.22,19.30,63695100,19.03
2015-03-27,17.74,17.98,17.56,17.96,13939100,17.71
2015-03-26,17.52,17.70,17.30,17.64,15035700,17.39
2015-03-25,17.62,17.78,17.32,17.40,14549000,17.16
2015-03-24,18.30,18.30,17.26,17.66,24902000,17.41
2015-03-23,18.18,18.46,17.98,18.26,24644500,18.00
2015-03-20,17.62,18.20,16.94,17.94,48043100,17.69
2015-03-19,17.64,17.74,17.16,17.22,21726000,16.98
2015-03-18,17.28,17.64,17.20,17.42,22347800,17.18
2015-03-17,17.44,17.56,17.12,17.16,18784200,16.92
2015-03-16,16.78,17.28,16.60,17.20,14342000,16.96
2015-03-13,16.42,16.86,16.40,16.78,17263500,16.54
2015-03-12,16.68,16.68,16.24,16.38,19936200,16.15
2015-03-11,16.28,16.86,16.20,16.46,12271200,16.23
2015-03-10,16.60,16.66,16.18,16.40,20476900,16.17
2015-03-09,17.08,17.08,16.30,16.68,34123000,16.45
2015-03-06,17.68,17.68,17.14,17.24,13291200,17.00
2015-03-05,17.20,17.54,17.04,17.30,19888200,17.06
2015-03-04,17.74,17.74,17.22,17.26,17139000,17.02
2015-03-03,18.32,18.40,17.42,17.66,20266100,17.41
2015-03-02,18.80,18.90,18.16,18.18,22141600,17.93
2015-02-27,18.50,18.56,18.34,18.50,10503500,18.24
2015-02-26,18.04,18.50,17.62,18.46,22376200,18.20
2015-02-25,18.32,18.32,17.80,17.88,10776300,17.63
2015-02-24,18.10,18.32,18.06,18.30,8439600,18.04
2015-02-23,18.28,18.32,17.82,18.18,4737500,17.93
2015-02-20,18.28,18.28,18.28,18.28,000,18.02
2015-02-19,18.28,18.28,18.28,18.28,000,18.02
2015-02-18,18.20,18.32,18.10,18.28,4844100,18.02
2015-02-17,18.06,18.16,17.90,18.10,7091400,17.85
2015-02-16,17.96,18.10,17.80,17.90,10004400,17.65
2015-02-13,17.68,18.08,17.60,17.84,20233700,17.59
2015-02-12,17.66,17.70,17.44,17.68,9917400,17.43
2015-02-11,17.76,17.76,17.50,17.68,10225600,17.43
2015-02-10,17.48,17.76,17.46,17.64,16676700,17.39
2015-02-09,17.16,17.70,17.06,17.52,18380600,17.27
2015-02-06,17.52,17.74,17.30,17.46,20250400,17.22
2015-02-05,18.00,18.06,17.18,17.34,34833200,17.10
2015-02-04,17.32,17.64,17.06,17.16,17428300,16.92
2015-02-03,16.70,17.24,16.44,17.14,33450400,16.90
2015-02-02,16.40,16.92,16.40,16.88,23144000,16.64
2015-01-30,16.80,16.96,16.50,16.88,18941000,16.64
2015-01-29,16.80,17.06,16.62,16.68,25933400,16.45
2015-01-28,17.28,17.58,17.18,17.24,20481500,17.00
2015-01-27,17.48,17.52,17.00,17.10,23497500,16.86
2015-01-26,17.58,17.58,17.22,17.48,20576800,17.23
2015-01-23,17.68,17.98,17.50,17.58,38727700,17.33
2015-01-22,17.70,17.80,17.06,17.16,45790500,16.92
2015-01-21,16.36,17.56,16.36,17.54,54550200,17.29
2015-01-20,15.70,16.66,15.64,16.64,88696700,16.41
2015-01-19,16.00,16.54,15.02,15.36,174504300,15.14
2015-01-16,18.72,18.86,18.18,18.40,32037500,18.14
2015-01-15,18.64,19.04,18.24,18.88,31826100,18.62
2015-01-14,18.58,18.98,18.58,18.64,22398500,18.38
2015-01-13,18.78,18.96,18.54,18.66,17270600,18.40
2015-01-12,19.60,19.60,18.46,18.78,33903500,18.52
2015-01-09,19.52,19.94,19.32,19.36,29387000,19.09
2015-01-08,19.84,19.90,19.30,19.34,23475800,19.07
2015-01-07,19.52,20.20,19.28,19.64,31786900,19.36
2015-01-06,19.30,19.76,19.18,19.44,26931400,19.17
2015-01-05,19.94,20.40,19.66,19.68,35141200,19.40
2015-01-02,19.58,20.30,19.20,20.25,30630700,19.97
2015-01-01,19.52,19.52,19.52,19.52,000,19.25
