Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,13.14,13.32,12.84,12.90,39343300,12.462
2015-03-30,12.44,12.96,12.38,12.82,39219300,12.385
2015-03-27,12.22,12.46,12.14,12.18,12091600,11.767
2015-03-26,12.00,12.42,11.86,12.32,25117800,11.902
2015-03-25,11.80,11.92,11.74,11.84,8197300,11.438
2015-03-24,11.94,11.94,11.76,11.92,11428000,11.515
2015-03-23,11.90,12.00,11.74,11.84,11009800,11.438
2015-03-20,12.06,12.08,11.90,11.94,11918000,11.535
2015-03-19,11.76,12.16,11.68,12.12,18243500,11.709
2015-03-18,11.22,11.70,11.06,11.54,16440800,11.148
2015-03-17,11.44,11.54,11.18,11.22,16639300,10.839
2015-03-16,11.52,11.68,11.44,11.52,11812100,11.129
2015-03-13,11.58,11.74,11.56,11.66,6151200,11.264
2015-03-12,11.70,11.78,11.56,11.68,5392100,11.284
2015-03-11,11.74,11.88,11.54,11.58,13020300,11.187
2015-03-10,11.80,11.90,11.74,11.82,9829300,11.419
2015-03-09,11.80,11.94,11.78,11.86,7992900,11.457
2015-03-06,11.88,11.94,11.80,11.90,7178700,11.496
2015-03-05,11.86,11.90,11.76,11.80,9569100,11.399
2015-03-04,11.90,12.00,11.84,11.90,9661000,11.496
2015-03-03,12.02,12.02,11.78,11.88,12347200,11.477
2015-03-02,11.90,12.04,11.76,11.96,18196800,11.554
2015-02-27,11.86,12.06,11.78,11.78,17140700,11.38
2015-02-26,11.92,12.06,11.76,12.00,28422300,11.593
2015-02-25,11.94,11.98,11.72,11.82,20417800,11.419
2015-02-24,12.12,12.16,11.82,11.84,23950600,11.438
2015-02-23,12.40,12.40,12.06,12.20,5726100,11.786
2015-02-20,12.36,12.36,12.36,12.36,000,11.94
2015-02-19,12.36,12.36,12.36,12.36,000,11.94
2015-02-18,12.30,12.58,12.26,12.36,15613000,11.94
2015-02-17,12.28,12.28,12.14,12.22,7825300,11.805
2015-02-16,12.58,12.70,12.20,12.28,15537400,11.863
2015-02-13,12.54,12.68,12.42,12.58,15618100,12.153
2015-02-12,12.44,12.50,12.30,12.48,7706800,12.056
2015-02-11,12.48,12.54,12.40,12.46,9559400,12.037
2015-02-10,12.40,12.54,12.30,12.48,10980300,12.056
2015-02-09,12.28,12.38,12.12,12.30,9391900,11.882
2015-02-06,12.32,12.44,12.24,12.28,16393800,11.863
2015-02-05,12.90,12.96,12.08,12.22,39936200,11.805
2015-02-04,13.48,13.66,13.00,13.00,27476100,12.559
2015-02-03,12.76,13.16,12.76,13.14,17428400,12.694
2015-02-02,12.86,12.96,12.50,12.62,9704100,12.192
2015-01-30,13.00,13.10,12.72,12.76,8322000,12.327
2015-01-29,13.02,13.12,12.74,12.96,14274000,12.52
2015-01-28,13.30,13.40,13.14,13.18,11397900,12.733
2015-01-27,13.46,13.52,13.14,13.26,13351600,12.81
2015-01-26,13.68,13.68,13.44,13.48,7466700,13.022
2015-01-23,13.96,14.00,13.54,13.70,21027300,13.235
2015-01-22,13.50,13.90,13.50,13.84,25217900,13.37
2015-01-21,13.40,13.42,13.18,13.40,10212500,12.945
2015-01-20,13.26,13.54,13.12,13.44,12636800,12.984
2015-01-19,13.62,13.70,13.14,13.34,14494300,12.887
2015-01-16,13.62,13.68,13.32,13.44,10988900,12.984
2015-01-15,13.74,13.86,13.56,13.78,11435000,13.312
2015-01-14,13.76,13.76,13.46,13.50,9920400,13.042
2015-01-13,13.66,13.84,13.54,13.76,9592800,13.293
2015-01-12,13.44,13.82,13.44,13.72,15388500,13.254
2015-01-09,13.60,13.86,13.48,13.52,21459100,13.061
2015-01-08,13.56,13.56,13.30,13.48,17652900,13.022
2015-01-07,13.02,13.48,13.02,13.36,19702600,12.906
2015-01-06,13.50,13.60,13.10,13.28,28013600,12.829
2015-01-05,13.50,14.26,13.50,13.98,21238200,13.505
2015-01-02,13.50,13.92,13.50,13.80,7524900,13.332
2015-01-01,13.46,13.46,13.46,13.46,000,13.003
