Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,101.50,101.90,100.40,101.20,18049200,98.20
2015-03-30,99.00,101.30,99.00,100.50,22976800,97.521
2015-03-27,100.20,101.10,99.80,99.95,15110900,96.987
2015-03-26,100.70,101.70,100.70,101.30,12816700,98.297
2015-03-25,100.60,102.90,100.10,102.10,14620900,99.074
2015-03-24,99.50,101.60,99.10,101.40,18181400,98.395
2015-03-23,99.60,99.90,98.90,99.55,17180500,96.599
2015-03-20,98.40,100.10,98.05,98.35,33170200,95.435
2015-03-19,104.10,106.00,99.90,100.10,30669300,97.133
2015-03-18,102.20,104.00,102.20,103.50,12842300,100.432
2015-03-17,103.60,103.70,101.50,102.20,10940000,99.171
2015-03-16,99.70,103.00,99.35,102.60,14592800,99.559
2015-03-13,100.20,100.80,99.60,99.90,11667500,96.939
2015-03-12,98.60,101.40,98.60,99.75,16299500,96.793
2015-03-11,98.90,99.85,97.85,97.90,17577300,94.998
2015-03-10,102.80,102.80,99.70,99.80,18321200,96.842
2015-03-09,100.80,102.70,99.85,101.80,15353500,98.783
2015-03-06,104.10,104.10,101.10,101.30,11530300,98.297
2015-03-05,101.00,103.00,101.00,102.80,16053400,99.753
2015-03-04,101.90,103.90,100.30,101.10,17427300,98.103
2015-03-03,106.10,106.10,102.00,102.50,20581500,99.462
2015-03-02,105.50,106.40,103.70,104.80,20237000,101.694
2015-02-27,105.70,107.80,104.90,105.40,16161900,102.276
2015-02-26,105.10,107.30,105.10,107.00,16667500,103.829
2015-02-25,107.00,107.00,105.10,106.00,12246200,102.858
2015-02-24,105.50,106.60,105.20,105.90,17161900,102.761
2015-02-23,106.40,106.40,104.20,104.80,13686800,101.694
2015-02-20,106.90,106.90,106.90,106.90,000,103.731
2015-02-19,106.90,106.90,106.90,106.90,000,103.731
2015-02-18,106.30,107.50,106.30,106.90,6316500,103.731
2015-02-17,105.70,107.70,105.70,107.20,11954900,104.023
2015-02-16,105.60,106.90,105.30,106.70,9253500,103.537
2015-02-13,106.50,107.70,105.70,107.20,18670800,104.023
2015-02-12,104.00,106.30,102.50,106.30,24884700,103.149
2015-02-11,103.70,103.90,101.80,102.00,18186300,98.977
2015-02-10,104.90,105.40,103.20,103.70,19931200,100.626
2015-02-09,105.80,105.80,103.80,103.90,24268200,100.82
2015-02-06,108.00,108.00,105.70,105.90,21458700,102.761
2015-02-05,106.50,108.50,106.40,108.30,32775100,105.09
2015-02-04,103.90,105.80,103.70,105.60,23477000,102.47
2015-02-03,104.50,104.50,102.40,103.00,11706000,99.947
2015-02-02,101.00,104.20,101.00,103.90,16091900,100.82
2015-01-30,105.00,105.00,102.00,102.50,14413800,99.462
2015-01-29,102.10,104.70,102.10,104.30,21248300,101.209
2015-01-28,102.70,104.80,102.30,103.40,15715400,100.335
2015-01-27,103.40,103.40,101.10,102.70,16366400,99.656
2015-01-26,105.00,105.00,103.10,103.90,15183100,100.82
2015-01-23,105.00,105.10,103.50,104.50,27007900,101.403
2015-01-22,102.50,104.70,102.30,103.30,37257400,100.238
2015-01-21,98.95,102.20,98.55,102.10,42765100,99.074
2015-01-20,97.00,98.45,96.60,98.15,12374800,95.241
2015-01-19,96.50,97.70,95.45,97.00,15246200,94.125
2015-01-16,96.75,98.95,96.75,97.85,21738300,94.95
2015-01-15,97.65,98.00,96.20,97.95,19945100,95.047
2015-01-14,98.00,98.00,95.65,96.50,18160900,93.64
2015-01-13,94.00,97.65,94.00,97.40,31846300,94.513
2015-01-12,94.80,95.65,94.00,94.85,11289700,92.039
2015-01-09,94.90,95.80,94.00,95.05,31192100,92.233
2015-01-08,93.50,93.95,92.55,93.60,23184000,90.826
2015-01-07,88.00,91.95,87.90,91.75,18059600,89.031
2015-01-06,88.70,89.40,88.50,88.75,21735300,86.119
2015-01-05,90.80,91.35,90.00,90.10,16597700,87.429
2015-01-02,90.90,91.90,90.75,91.40,10593000,88.691
2015-01-01,90.50,90.50,90.50,90.50,000,87.818
