Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,30.20,31.15,29.75,29.90,17384300,14.57021
2015-03-30,28.50,29.60,28.20,29.55,17059400,14.39965
2015-03-27,28.65,28.65,27.40,27.55,8706200,13.42506
2015-03-26,28.50,28.95,28.20,28.55,6133500,13.91236
2015-03-25,28.20,28.85,28.05,28.55,12860600,13.91236
2015-03-24,28.90,29.20,28.15,28.20,7051800,13.7418
2015-03-23,29.10,29.30,28.60,29.10,4163000,14.18037
2015-03-20,29.40,29.40,28.50,28.60,5519900,13.93672
2015-03-19,28.80,29.20,28.05,29.10,10955300,14.18037
2015-03-18,28.55,29.50,28.45,28.60,7139300,13.93672
2015-03-17,28.50,28.65,28.00,28.30,3699900,13.79053
2015-03-16,28.30,28.55,28.20,28.40,3643200,13.83926
2015-03-13,28.20,28.65,28.20,28.35,3023500,13.8149
2015-03-12,28.80,28.95,28.10,28.40,2766600,13.83926
2015-03-11,28.00,28.55,28.00,28.25,3440500,13.76617
2015-03-10,28.10,28.80,27.80,28.25,7271000,13.76617
2015-03-09,28.50,28.65,27.80,28.40,5302900,13.83926
2015-03-06,28.90,29.40,28.35,28.70,5645500,13.98545
2015-03-05,29.50,29.50,28.80,28.85,6077900,14.05855
2015-03-04,30.50,30.55,29.85,29.95,7314900,14.59457
2015-03-03,31.15,31.45,30.45,30.55,3511300,14.88695
2015-03-02,32.00,32.50,31.15,31.45,5738600,15.32552
2015-02-27,31.80,32.00,31.40,31.50,1490800,15.34988
2015-02-26,31.40,32.00,30.60,31.65,3990300,15.42298
2015-02-25,32.00,32.00,31.25,31.30,2250000,15.25242
2015-02-24,32.00,32.00,31.45,31.50,1578600,15.34988
2015-02-23,31.75,32.10,31.00,31.80,2046000,15.49607
2015-02-20,31.95,31.95,31.95,31.95,000,15.56917
2015-02-19,31.95,31.95,31.95,31.95,000,15.56917
2015-02-18,32.05,32.15,31.40,31.95,974800,15.56917
2015-02-17,31.35,32.15,31.15,31.90,2363300,15.5448
2015-02-16,31.70,31.80,31.10,31.60,1619200,15.39861
2015-02-13,31.35,31.50,30.75,31.45,1764700,15.32552
2015-02-12,30.80,31.30,30.60,30.90,3050000,15.05751
2015-02-11,30.90,31.30,30.80,30.90,1151500,15.05751
2015-02-10,30.65,31.30,30.50,31.00,1370200,15.10624
2015-02-09,30.55,30.90,30.10,30.55,1461100,14.88695
2015-02-06,30.55,31.20,30.40,31.05,2431800,15.1306
2015-02-05,31.00,31.50,30.70,31.10,4109700,15.15497
2015-02-04,31.45,31.45,30.35,30.45,2640400,14.83822
2015-02-03,30.35,31.15,30.15,31.15,1984000,15.17933
2015-02-02,30.50,30.50,30.00,30.25,2900300,14.74076
2015-01-30,30.80,31.10,30.60,30.80,4556500,15.00878
2015-01-29,31.55,31.55,30.40,30.80,3595000,15.00878
2015-01-28,31.80,32.20,31.70,31.75,2391800,15.47171
2015-01-27,32.50,32.70,31.45,32.00,3691400,15.59353
2015-01-26,32.70,32.75,31.90,32.50,1965100,15.83718
2015-01-23,32.00,33.00,32.00,32.45,4361200,15.81282
2015-01-22,32.45,32.70,31.75,31.90,3098000,15.5448
2015-01-21,31.50,32.15,31.05,31.85,1755400,15.52044
2015-01-20,31.20,31.75,30.60,31.20,2450700,15.2037
2015-01-19,31.15,31.50,30.20,30.65,4278800,14.93568
2015-01-16,32.20,32.35,31.10,31.60,3273000,15.39861
2015-01-15,32.60,33.45,31.80,33.00,4562000,16.08083
2015-01-14,32.30,32.30,31.65,31.85,1659700,15.52044
2015-01-13,32.05,32.35,31.70,31.95,1498300,15.56917
2015-01-12,32.30,32.45,31.35,31.95,2317400,15.56917
2015-01-09,32.00,32.95,31.80,31.90,3000100,15.5448
2015-01-08,32.50,32.50,31.85,32.15,2274700,15.66663
2015-01-07,32.55,33.20,31.50,31.75,9316000,15.47171
2015-01-06,32.30,33.05,31.95,32.40,5216100,15.78845
2015-01-05,32.45,33.40,32.30,32.50,4436700,15.83718
2015-01-02,32.95,33.55,32.25,33.35,2600900,16.25138
2015-01-01,32.70,32.70,32.70,32.70,000,15.93464
