Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,47.40,47.75,46.40,46.60,59534800,22.855
2015-03-30,46.40,46.95,46.075,46.65,64678000,22.8795
2015-03-27,45.80,45.95,45.275,45.60,28598600,22.3646
2015-03-26,45.05,46.025,44.75,45.40,43076000,22.2665
2015-03-25,45.525,46.00,45.20,45.525,35391800,22.3278
2015-03-24,46.25,46.45,45.20,45.525,56634500,22.3278
2015-03-23,94.05,94.45,92.60,93.45,48779500,45.8327
2015-03-20,90.00,93.40,90.00,92.10,107391500,45.1705
2015-03-19,88.00,88.80,87.60,88.50,54142800,43.4049
2015-03-18,86.80,88.40,86.60,87.75,65879100,43.0371
2015-03-17,87.30,87.85,86.05,86.80,54259800,42.5712
2015-03-16,83.65,86.55,83.05,86.35,48974100,42.3504
2015-03-13,83.00,84.70,82.95,83.65,33009300,41.0262
2015-03-12,81.80,83.65,81.80,82.95,28552200,40.6829
2015-03-11,81.20,82.65,81.20,81.95,31335100,40.1925
2015-03-10,83.80,83.80,81.60,81.75,42627300,40.0944
2015-03-09,82.00,84.00,81.20,83.80,35510600,41.0998
2015-03-06,82.20,83.45,82.15,82.40,24015500,40.4132
2015-03-05,83.15,83.85,81.70,82.05,44790000,40.2415
2015-03-04,85.00,85.50,83.10,83.20,40548500,40.8055
2015-03-03,87.20,87.20,84.85,84.95,42734300,41.6638
2015-03-02,87.80,87.95,86.25,86.35,55270900,42.3504
2015-02-27,86.40,88.00,86.05,86.25,41479900,42.3014
2015-02-26,85.00,86.90,84.30,86.50,42260500,42.424
2015-02-25,85.85,86.25,84.60,85.15,30055700,41.7619
2015-02-24,85.40,86.10,84.90,85.70,21073300,42.0317
2015-02-23,86.00,86.00,84.80,85.30,24946400,41.8355
2015-02-20,85.90,85.90,85.90,85.90,000,42.1297
2015-02-19,85.90,85.90,85.90,85.90,000,42.1297
2015-02-18,86.55,86.55,85.20,85.90,11497100,42.1297
2015-02-17,85.90,86.65,85.75,85.95,18633900,42.1543
2015-02-16,85.30,86.30,85.00,85.90,30496100,42.1297
2015-02-13,83.70,85.55,83.40,85.50,38809000,41.9336
2015-02-12,82.75,84.00,82.20,83.00,31248300,40.7074
2015-02-11,82.00,83.50,82.00,82.60,25432700,40.5113
2015-02-10,81.70,82.80,81.35,82.25,22979200,40.3396
2015-02-09,81.50,82.95,80.40,81.75,30075100,40.0944
2015-02-06,82.90,83.70,81.30,81.90,39129100,40.1679
2015-02-05,86.00,86.05,82.70,83.00,55399300,40.7074
2015-02-04,84.50,84.50,82.60,83.00,37364300,40.7074
2015-02-03,81.05,83.40,80.00,83.40,51786300,40.9036
2015-02-02,80.80,81.55,80.00,80.70,52051100,39.5794
2015-01-30,83.15,84.25,82.10,82.60,34235700,40.5113
2015-01-29,83.60,84.10,82.05,82.95,58649900,40.6829
2015-01-28,86.00,86.05,84.65,84.85,42199000,41.6148
2015-01-27,87.65,87.70,85.30,85.80,48745500,42.0807
2015-01-26,87.00,88.05,86.40,87.65,36799300,42.988
2015-01-23,87.00,87.95,85.60,87.15,64706100,42.7428
2015-01-22,88.00,88.50,85.15,85.30,58842200,41.8355
2015-01-21,83.60,86.80,83.50,86.60,67617400,42.4731
2015-01-20,81.35,84.85,81.35,83.60,90891000,41.0017
2015-01-19,85.65,85.75,78.30,81.20,158017400,39.8246
2015-01-16,87.00,88.70,85.90,88.30,123071000,43.3068
2015-01-15,82.30,86.85,82.30,86.65,91616600,42.4976
2015-01-14,83.50,84.90,82.90,83.35,54127500,40.8791
2015-01-13,81.05,83.80,81.05,82.95,44744900,40.6829
2015-01-12,84.20,84.20,80.75,82.55,68046800,40.4867
2015-01-09,82.70,85.85,82.45,83.15,111638200,40.781
2015-01-08,82.00,82.25,80.00,81.90,73763900,40.1679
2015-01-07,79.30,81.25,79.30,80.45,66641400,39.4568
2015-01-06,80.75,81.05,78.85,80.10,74353300,39.2851
2015-01-05,83.00,84.40,81.85,82.25,79182300,40.3396
2015-01-02,79.50,83.15,79.15,83.10,84018100,40.7565
2015-01-01,79.10,79.10,79.10,79.10,000,38.7947
