Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,8.69,8.69,8.57,8.58,122057400,8.27
2015-03-30,8.43,8.58,8.42,8.51,142041600,8.203
2015-03-27,8.36,8.41,8.25,8.34,55378100,8.039
2015-03-26,8.28,8.44,8.21,8.35,83805300,8.049
2015-03-25,8.14,8.31,8.14,8.28,69692900,7.981
2015-03-24,8.25,8.26,8.11,8.17,96549200,7.875
2015-03-23,8.31,8.38,8.18,8.30,78664300,8.001
2015-03-20,8.36,8.48,8.32,8.37,83259900,8.068
2015-03-19,8.32,8.45,8.31,8.43,78659600,8.126
2015-03-18,8.10,8.30,8.10,8.24,89936600,7.943
2015-03-17,8.12,8.17,8.10,8.13,84700400,7.837
2015-03-16,8.19,8.28,8.17,8.21,56767100,7.914
2015-03-13,8.16,8.31,8.16,8.24,68037300,7.943
2015-03-12,8.15,8.27,8.15,8.21,81635500,7.914
2015-03-11,8.25,8.34,8.17,8.19,82547800,7.894
2015-03-10,8.29,8.34,8.28,8.30,53559100,8.001
2015-03-09,8.30,8.40,8.28,8.37,91085500,8.068
2015-03-06,8.39,8.46,8.39,8.41,82398800,8.107
2015-03-05,8.54,8.56,8.36,8.45,153269000,8.145
2015-03-04,8.79,8.80,8.54,8.59,116826900,8.28
2015-03-03,8.90,8.94,8.70,8.76,120206900,8.444
2015-03-02,9.01,9.05,8.91,8.94,97123800,8.617
2015-02-27,8.97,9.06,8.89,9.00,87658100,8.675
2015-02-26,8.78,9.07,8.78,9.02,134683700,8.695
2015-02-25,8.86,8.88,8.77,8.84,60138900,8.521
2015-02-24,8.82,8.86,8.77,8.81,49203200,8.492
2015-02-23,8.95,8.96,8.76,8.89,74952100,8.569
2015-02-20,8.98,8.98,8.98,8.98,000,8.656
2015-02-19,8.98,8.98,8.98,8.98,000,8.656
2015-02-18,8.80,9.09,8.80,8.98,159242800,8.656
2015-02-17,8.61,8.73,8.61,8.71,37092400,8.396
2015-02-16,8.63,8.70,8.62,8.68,51828500,8.367
2015-02-13,8.60,8.64,8.56,8.59,62123400,8.28
2015-02-12,8.55,8.57,8.44,8.54,76457000,8.232
2015-02-11,8.52,8.60,8.51,8.52,52204100,8.213
2015-02-10,8.61,8.65,8.54,8.57,41486800,8.261
2015-02-09,8.45,8.61,8.45,8.59,51321800,8.28
2015-02-06,8.64,8.65,8.48,8.57,65523200,8.261
2015-02-05,8.85,8.85,8.51,8.56,101513700,8.251
2015-02-04,8.78,8.86,8.74,8.76,130585300,8.444
2015-02-03,8.60,8.64,8.51,8.60,110369400,8.29
2015-02-02,8.46,8.46,8.37,8.44,65676700,8.135
2015-01-30,8.49,8.50,8.33,8.39,70878700,8.087
2015-01-29,8.52,8.52,8.33,8.42,171948200,8.116
2015-01-28,8.66,8.68,8.58,8.60,100493800,8.29
2015-01-27,8.92,8.92,8.68,8.70,110141500,8.386
2015-01-26,8.84,8.87,8.73,8.83,69026900,8.511
2015-01-23,8.82,8.94,8.81,8.92,134407900,8.598
2015-01-22,8.67,8.83,8.66,8.70,142891900,8.386
2015-01-21,8.52,8.58,8.41,8.57,88731200,8.261
2015-01-20,8.58,8.61,8.45,8.55,82434100,8.241
2015-01-19,8.70,8.79,8.36,8.50,158000800,8.193
2015-01-16,8.77,8.79,8.67,8.72,99399000,8.405
2015-01-15,8.81,8.88,8.72,8.86,93527200,8.54
2015-01-14,8.76,8.80,8.66,8.73,78132900,8.415
2015-01-13,8.64,8.87,8.63,8.79,83015900,8.473
2015-01-12,8.78,8.81,8.66,8.77,57659700,8.454
2015-01-09,8.90,9.04,8.79,8.81,136449900,8.492
2015-01-08,8.70,8.81,8.63,8.78,171625600,8.463
2015-01-07,8.40,8.58,8.33,8.57,121092500,8.261
2015-01-06,8.61,8.62,8.45,8.53,154898500,8.222
2015-01-05,8.61,8.95,8.51,8.74,143645400,8.425
2015-01-02,8.64,8.76,8.62,8.69,72495500,8.376
2015-01-01,8.60,8.60,8.60,8.60,000,8.29
