Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,49.3182,49.9546,49.3182,49.50,4684800,44.0952
2015-03-30,49.1818,49.7727,49.1818,49.6364,3234700,44.2167
2015-03-27,49.1818,49.2273,48.5454,49.00,4506000,43.6498
2015-03-26,49.2727,49.2727,48.5454,48.9091,4910600,43.5688
2015-03-25,53.00,54.20,53.00,54.10,6915500,48.1929
2015-03-24,51.95,53.50,51.6501,53.3999,11574500,47.5693
2015-03-23,51.50,51.85,50.6499,51.50,7079700,45.8769
2015-03-20,50.5501,51.40,50.30,50.80,8206400,45.2533
2015-03-19,50.80,51.15,50.50,50.80,4000700,45.2533
2015-03-18,50.30,50.90,50.0999,50.6499,3403000,45.1196
2015-03-17,52.00,52.00,50.0999,50.20,3925000,44.7188
2015-03-16,51.1001,51.55,51.05,51.1001,1734000,45.5206
2015-03-13,51.05,51.7499,51.05,51.40,2198500,45.7878
2015-03-12,51.80,51.80,50.90,51.35,3612100,45.7432
2015-03-11,51.00,51.70,51.00,51.60,2898800,45.9659
2015-03-10,51.70,52.05,51.05,51.05,2880800,45.476
2015-03-09,50.80,51.40,50.75,51.1001,3863600,45.5206
2015-03-06,52.45,52.45,51.25,51.30,3394700,45.6987
2015-03-05,52.7501,53.25,51.70,51.90,3149800,46.2331
2015-03-04,53.05,53.9499,52.60,52.70,2298200,46.9458
2015-03-03,53.05,54.15,52.90,53.20,2314500,47.3912
2015-03-02,53.00,53.35,52.10,53.05,3097500,47.2576
2015-02-27,53.90,54.80,52.8499,53.00,5572800,47.213
2015-02-26,54.35,54.60,53.80,53.8501,3157300,47.9703
2015-02-25,54.80,54.90,54.30,54.45,2074100,48.5047
2015-02-24,55.00,55.15,54.20,54.25,1485200,48.3266
2015-02-23,55.15,55.15,54.45,55.00,1750900,48.9947
2015-02-20,55.15,55.15,55.15,55.15,000,49.1283
2015-02-19,55.15,55.15,55.15,55.15,000,49.1283
2015-02-18,54.9501,55.5999,54.60,55.15,1764500,49.1283
2015-02-17,54.10,54.70,54.10,54.45,1604200,48.5047
2015-02-16,54.00,54.80,54.00,54.70,996500,48.7275
2015-02-13,54.00,54.4001,53.8501,54.30,3009300,48.3711
2015-02-12,54.00,54.45,53.80,53.9499,2846400,48.0593
2015-02-11,54.4999,54.60,53.75,54.00,3232500,48.1039
2015-02-10,54.55,55.10,54.15,55.00,1986200,48.9947
2015-02-09,54.4001,55.25,54.35,54.45,2823300,48.5047
2015-02-06,55.5001,55.5001,54.60,54.70,1649300,48.7275
2015-02-05,55.00,55.75,54.85,55.00,2153600,48.9947
2015-02-04,55.0499,55.5001,54.60,54.9501,3306000,48.9502
2015-02-03,55.80,56.0501,54.80,55.5001,2594700,49.4401
2015-02-02,55.45,56.80,55.35,56.50,5485600,50.3309
2015-01-30,55.5999,56.45,55.35,55.40,5686200,49.351
2015-01-29,55.10,56.00,54.85,55.5001,3953300,49.4401
2015-01-28,55.70,57.20,55.20,55.40,5942000,49.351
2015-01-27,56.00,56.1499,55.10,55.85,3124100,49.7518
2015-01-26,55.00,56.25,54.55,56.00,3639100,49.8855
2015-01-23,53.50,55.5001,53.15,54.90,7691800,48.9056
2015-01-22,53.45,53.45,52.50,53.3001,3064800,47.4804
2015-01-21,53.3999,53.80,52.8499,53.50,1545100,47.6585
2015-01-20,52.90,53.45,52.70,53.20,2540000,47.3912
2015-01-19,53.50,53.90,52.35,52.45,4684300,46.7231
2015-01-16,53.90,54.25,53.90,54.05,3840500,48.1484
2015-01-15,53.55,54.30,53.20,54.05,3509400,48.1484
2015-01-14,53.45,54.80,53.20,53.3001,4940100,47.4804
2015-01-13,53.45,53.45,52.90,53.45,5070100,47.6139
2015-01-12,53.65,54.00,53.00,53.45,5385300,47.6139
2015-01-09,53.45,53.70,53.00,53.25,4340300,47.4358
2015-01-08,53.75,53.75,52.95,53.20,3299800,47.3912
2015-01-07,53.45,53.65,52.50,53.3999,4045800,47.5693
2015-01-06,54.15,54.15,53.05,53.45,3241100,47.6139
2015-01-05,53.75,54.45,53.25,54.15,2354100,48.2375
2015-01-02,54.60,54.90,53.20,54.90,1575500,48.9056
2015-01-01,54.30,54.30,54.30,54.30,000,48.3711
