Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,4.29,4.40,4.27,4.28,43086700,4.254
2015-03-30,4.13,4.29,4.08,4.28,67958500,4.254
2015-03-27,4.06,4.06,3.99,4.02,16301200,3.995
2015-03-26,4.05,4.10,3.99,4.04,15381200,4.015
2015-03-25,4.06,4.09,4.03,4.04,13052100,4.015
2015-03-24,4.03,4.11,4.03,4.09,19971000,4.065
2015-03-23,4.06,4.13,4.02,4.10,27093900,4.075
2015-03-20,4.14,4.17,4.05,4.13,58593700,4.105
2015-03-19,4.03,4.14,3.99,4.12,20275800,4.095
2015-03-18,3.99,4.05,3.98,4.00,14290900,3.976
2015-03-17,4.03,4.03,3.98,3.98,10592100,3.956
2015-03-16,3.95,4.03,3.95,4.01,17048000,3.985
2015-03-13,3.85,4.03,3.85,3.98,23752000,3.956
2015-03-12,3.91,3.91,3.83,3.84,19259300,3.816
2015-03-11,3.91,3.96,3.86,3.87,20632800,3.846
2015-03-10,3.95,3.99,3.93,3.96,10207500,3.936
2015-03-09,3.97,4.03,3.91,3.95,21529600,3.926
2015-03-06,4.02,4.04,3.99,3.99,14597200,3.966
2015-03-05,4.00,4.04,3.98,3.98,16555800,3.956
2015-03-04,4.17,4.17,4.02,4.02,23985800,3.995
2015-03-03,4.18,4.20,4.10,4.11,13409900,4.085
2015-03-02,4.24,4.24,4.17,4.18,14560200,4.154
2015-02-27,4.25,4.25,4.15,4.18,16976500,4.154
2015-02-26,4.14,4.28,4.11,4.22,24205200,4.194
2015-02-25,4.13,4.17,4.09,4.15,13491300,4.125
2015-02-24,4.06,4.14,4.06,4.08,6962300,4.055
2015-02-23,4.09,4.10,4.06,4.10,7505200,4.075
2015-02-20,4.12,4.12,4.12,4.12,000,4.095
2015-02-19,4.12,4.12,4.12,4.12,000,4.095
2015-02-18,4.15,4.15,4.10,4.12,4220500,4.095
2015-02-17,4.12,4.17,4.10,4.11,9847000,4.085
2015-02-16,4.17,4.19,4.12,4.17,6749100,4.144
2015-02-13,4.15,4.16,4.11,4.13,14526100,4.105
2015-02-12,4.05,4.12,4.01,4.12,15315100,4.095
2015-02-11,4.08,4.09,4.03,4.03,8863600,4.005
2015-02-10,4.05,4.09,4.03,4.05,17914400,4.025
2015-02-09,4.16,4.16,4.06,4.09,15911300,4.065
2015-02-06,4.28,4.28,4.12,4.17,22346900,4.144
2015-02-05,4.29,4.35,4.24,4.28,29998000,4.254
2015-02-04,4.23,4.35,4.21,4.29,26220800,4.264
2015-02-03,4.17,4.21,4.14,4.19,21783200,4.164
2015-02-02,4.22,4.25,4.13,4.16,21566300,4.135
2015-01-30,4.26,4.29,4.22,4.27,22369200,4.244
2015-01-29,4.26,4.27,4.16,4.24,22007900,4.214
2015-01-28,4.35,4.35,4.26,4.29,16726000,4.264
2015-01-27,4.34,4.35,4.29,4.31,27403300,4.284
2015-01-26,4.44,4.44,4.29,4.36,34070000,4.333
2015-01-23,4.50,4.52,4.40,4.44,33147400,4.413
2015-01-22,4.45,4.48,4.42,4.45,23516000,4.423
2015-01-21,4.43,4.49,4.39,4.44,25855200,4.413
2015-01-20,4.42,4.48,4.38,4.45,15111800,4.423
2015-01-19,4.50,4.51,4.28,4.39,34118800,4.363
2015-01-16,4.57,4.62,4.53,4.55,20666300,4.522
2015-01-15,4.54,4.67,4.51,4.60,25059000,4.572
2015-01-14,4.65,4.73,4.56,4.58,37695800,4.552
2015-01-13,4.72,4.79,4.66,4.68,20966200,4.651
2015-01-12,4.80,4.81,4.68,4.72,28178000,4.691
2015-01-09,4.99,5.00,4.76,4.78,38489100,4.751
2015-01-08,5.04,5.05,4.96,4.97,20649500,4.94
2015-01-07,4.94,5.01,4.90,5.00,18971000,4.969
2015-01-06,4.97,5.13,4.92,4.97,25361600,4.94
2015-01-05,4.89,5.19,4.86,5.05,39158200,5.019
2015-01-02,4.88,4.97,4.88,4.93,10884100,4.90
2015-01-01,4.86,4.86,4.86,4.86,000,4.83
