Date,Open,High,Low,Close,Volume,Adj Close
2015-03-31,3.89,3.90,3.83,3.84,190037900,3.628
2015-03-30,3.83,3.87,3.81,3.84,197531000,3.628
2015-03-27,3.73,3.78,3.73,3.76,123643400,3.552
2015-03-26,3.74,3.77,3.72,3.75,100949900,3.543
2015-03-25,3.76,3.79,3.75,3.76,187573900,3.552
2015-03-24,3.81,3.85,3.78,3.80,145746000,3.59
2015-03-23,3.83,3.85,3.81,3.83,95860900,3.618
2015-03-20,3.83,3.84,3.80,3.83,141648000,3.618
2015-03-19,3.83,3.85,3.81,3.84,112327200,3.628
2015-03-18,3.77,3.83,3.77,3.81,109628800,3.599
2015-03-17,3.79,3.81,3.76,3.78,82437600,3.571
2015-03-16,3.78,3.80,3.75,3.78,77943400,3.571
2015-03-13,3.71,3.79,3.71,3.78,164757000,3.571
2015-03-12,3.66,3.75,3.66,3.72,144437100,3.514
2015-03-11,3.66,3.70,3.65,3.66,147657800,3.458
2015-03-10,3.70,3.71,3.66,3.68,95757200,3.476
2015-03-09,3.67,3.73,3.63,3.72,137216200,3.514
2015-03-06,3.70,3.73,3.67,3.68,91131400,3.476
2015-03-05,3.73,3.75,3.69,3.70,132357000,3.495
2015-03-04,3.77,3.79,3.73,3.76,147704200,3.552
2015-03-03,3.86,3.87,3.78,3.79,120636900,3.58
2015-03-02,3.89,3.89,3.85,3.86,124370600,3.646
2015-02-27,3.85,3.88,3.84,3.85,80647800,3.637
2015-02-26,3.80,3.87,3.79,3.85,140886800,3.637
2015-02-25,3.84,3.84,3.80,3.83,84097600,3.618
2015-02-24,3.82,3.83,3.80,3.81,78072600,3.599
2015-02-23,3.82,3.83,3.79,3.81,115109700,3.599
2015-02-20,3.83,3.83,3.83,3.83,000,3.618
2015-02-19,3.83,3.83,3.83,3.83,000,3.618
2015-02-18,3.85,3.86,3.82,3.83,54858400,3.618
2015-02-17,3.82,3.86,3.82,3.85,55583100,3.637
2015-02-16,3.84,3.85,3.80,3.83,83803800,3.618
2015-02-13,3.85,3.85,3.82,3.84,85253700,3.628
2015-02-12,3.79,3.83,3.77,3.82,96137100,3.609
2015-02-11,3.85,3.85,3.77,3.78,66601400,3.571
2015-02-10,3.79,3.83,3.78,3.81,70508300,3.599
2015-02-09,3.80,3.83,3.78,3.81,60135300,3.599
2015-02-06,3.86,3.86,3.79,3.82,126426400,3.609
2015-02-05,3.89,3.92,3.81,3.85,311642500,3.637
2015-02-04,3.79,3.83,3.77,3.78,129817300,3.571
2015-02-03,3.75,3.79,3.73,3.78,88811000,3.571
2015-02-02,3.75,3.76,3.72,3.75,138681600,3.543
2015-01-30,3.79,3.83,3.78,3.80,104916800,3.59
2015-01-29,3.80,3.82,3.74,3.79,180585100,3.58
2015-01-28,3.83,3.89,3.82,3.84,86854500,3.628
2015-01-27,3.91,3.94,3.84,3.85,143532900,3.637
2015-01-26,3.94,3.96,3.90,3.91,99681200,3.694
2015-01-23,3.94,3.99,3.92,3.93,171566100,3.713
2015-01-22,3.90,3.95,3.88,3.91,121125000,3.694
2015-01-21,3.84,3.92,3.84,3.90,145717600,3.684
2015-01-20,3.83,3.88,3.79,3.85,147875900,3.637
2015-01-19,3.90,3.91,3.68,3.78,320740900,3.571
2015-01-16,3.96,3.99,3.93,3.95,127497000,3.731
2015-01-15,3.93,4.00,3.90,3.99,148195600,3.769
2015-01-14,3.95,4.02,3.92,3.95,150022100,3.731
2015-01-13,3.97,4.02,3.95,3.98,82263200,3.76
2015-01-12,4.03,4.04,3.94,4.01,101754500,3.788
2015-01-09,4.04,4.09,4.00,4.03,216442700,3.807
2015-01-08,4.00,4.04,3.98,4.03,165852200,3.807
2015-01-07,3.95,4.05,3.95,4.01,142136000,3.788
2015-01-06,4.01,4.10,3.98,4.02,242119900,3.798
2015-01-05,3.97,4.09,3.95,4.03,242461800,3.807
2015-01-02,3.94,3.99,3.93,3.99,144896000,3.769
2015-01-01,3.92,3.92,3.92,3.92,000,3.703
